자치구코드,법정동코드,자치구명,법정동명,본번,부번,주소,사업자상호
11545,1154510200,금천구,독산동,1140,0,"서울특별시 금천구 범안로 1136 상가동 101호(독산동,중앙하이츠빌)",중앙하이츠공인중개사사무소
11545,1154510300,금천구,시흥동,992,6,"서울특별시 금천구 시흥대로59길 9 103호 (시흥동, 위드비엠)",우리부동산공인중개사사무소
11545,1154510100,금천구,가산동,371,28,"서울특별시 금천구 가산디지털1로 168 A-114B호(가산동,우림라이온스밸리)",다정공인중개사사무소
11545,1154510200,금천구,독산동,1150,0,"서울특별시 금천구 벚꽃로 30 205동 135호(독산동,금천롯데캐슬골드파크2차)",롯데명가공인중개사사무소
11545,1154510200,금천구,독산동,882,11,서울특별시 금천구 독산로106길 54 1층일부(독산동),밍크공인중개사사무소
11545,1154510200,금천구,독산동,1147,0,"서울특별시 금천구 벚꽃로 40 114동 129호(독산동,금천롯데캐슬골드파크1차)",롯데일등공인중개사사무소
11545,1154510300,금천구,시흥동,803,1,서울특별시 금천구 독산로38길 17 1층(시흥동),나래공인중개사사무소
11545,1154510200,금천구,독산동,1155,0,"서울특별시 금천구 시흥대로 291 310동 B25호(독산동, 금천롯데캐슬골드파크3차)",OK롯데공인중개사사무소
11545,1154510100,금천구,가산동,535,7,"서울특별시 금천구 서부샛길 714 ,101호 (가산동)",하우스디어반부동산공인중개사사무소
11545,1154510300,금천구,시흥동,800,22,서울특별시 금천구 독산로40길 41 1층일부 (시흥동),행운공인중개사사무소
11545,1154510300,금천구,시흥동,1010,0,"서울특별시 금천구 금하로 793 상가A동 202호 (시흥동, 벽산아파트)",대박공인중개사사무소
11170,1117012700,용산구,용산동5가,24,0,서울특별시 용산구 서빙고로 67 상가비10호(파크타워),서울부동산공인중개사사무소
11170,1117012200,용산구,문배동,11,14,서울특별시 용산구 백범로90길 74 101동 103호(이안용산1차아파트상가),용산에이스공인중개사사무소
11170,1117012500,용산구,한강로2가,422,0,서울특별시 용산구 한강대로 95 116호,굿모닝공인중개사사무소
11170,1117012900,용산구,이촌동,301,10,서울특별시 용산구 이촌로 245 1층1호(로얄맨숀아파트상가동),다온공인중개사사무소
11170,1117012400,용산구,한강로1가,292,3,"서울특별시 용산구 한강대로57길 4 1층(한강로1가, 세화빌딩)",용산공인중개사사무소
11170,1117010100,용산구,후암동,23,1,서울특별시 용산구 후암로 58 1층,월스공인중개사사무소
11170,1117011200,용산구,원효로1가,43,32,서울특별시 용산구 백범로90라길 43 1층,용산에코공인중개사사무소
11170,1117012900,용산구,이촌동,300,10,"서울특별시 용산구 이촌로88길 3 점포3호(이촌동,점보아파트)",미래공인중개사사무소
11170,1117012800,용산구,한강로3가,63,70,"서울특별시 용산구 서빙고로 17 판매시설동 1층 20호(한강로3가,용산센트럴파크해링턴스퀘어)",숲공인중개사사무소
11170,1117012800,용산구,한강로3가,63,70,"서울특별시 용산구 서빙고로 17 , 판매시설동 1층 134호(한강로3가, 용산센트럴파크해링턴스퀘어)",이온공인중개사사무소
11170,1117012800,용산구,한강로3가,63,70,서울특별시 용산구 서빙고로 17 판매시설동 1층 40호(용산센트럴파크해링턴스퀘어),용산해링턴正부동산공인중개사사무소
11170,1117013600,용산구,보광동,75,7,서울특별시 용산구 장문로39길 2 1층,동인리얼티공인중개사사무소
11170,1117010700,용산구,동자동,23,30,서울특별시 용산구 한강대로104길 32 1층,라라공인중개사사무소
11170,1117013000,용산구,이태원동,131,24,서울특별시 용산구 보광로 120-1 1층,뉴타운Ⅱ공인중개사사무소
11170,1117012700,용산구,용산동5가,2,30,서울특별시 용산구 한강대로38길 29 1층,사구팔구공인중개사사무소
11170,1117010100,용산구,후암동,108,11,서울특별시 용산구 후암로23길 31 1층 (후암동),엘공인중개사사무소
11170,1117011500,용산구,산천동,202,0,"서울특별시 용산구 원효로 51 주상가 142호(산천동,리버힐삼성아파트)",온부동산공인중개사사무소
11170,1117010100,용산구,후암동,115,4,서울특별시 용산구 후암로35길 38 1층 6호,월드공인중개사사무소
11170,1117012800,용산구,한강로3가,63,70,"서울특별시 용산구 서빙고로 17 판매시설동 지하1층 21호 (한강로3가,용산센트럴파크해링턴스퀘어)",더키움공인중개사사무소
11170,1117010400,용산구,갈월동,101,49,"서울특별시 용산구 한강대로 259 107호(갈월동,고려에이트리움)",고려공인중개사사무소
11170,1117012100,용산구,용문동,8,113,서울특별시 용산구 효창원로48길 3 1층 (용문동),용문공인중개사사무소
11170,1117010100,용산구,후암동,114,38,서울특별시 용산구 후암로35길 43 1층(후암동),미래공인중개사사무소
11170,1117011300,용산구,원효로2가,92,5,서울특별시 용산구 원효로 158 10층 (원효로2가),디자인공인중개사사무소
11170,1117011800,용산구,원효로4가,142,6,서울특별시 용산구 원효로 57 2층(원효로4가),나루공인중개사사무소
11170,1117010800,용산구,서계동,213,0,서울특별시 용산구 청파로75길 19 1층 102호,서울역프리미엄공인중개사사무소
11170,1117013600,용산구,보광동,221,1,서울특별시 용산구 보광로 27 1층,한남보광월드공인중개사사무소
11170,1117012500,용산구,한강로2가,2,8,서울특별시 용산구 한강대로43길 8 제2층 208호,하니공인중개사사무소
11170,1117010400,용산구,갈월동,98,5,서울특별시 용산구 한강대로77길 15 B103호,남영공인중개사사무소
11170,1117013200,용산구,동빙고동,309,3,서울특별시 용산구 장문로 36 2층,케이프로퍼티부동산중개
11170,1117012100,용산구,용문동,8,182,서울특별시 용산구 새창로 121 101호,용산미래공인중개사사무소
11170,1117012800,용산구,한강로3가,63,389,서울특별시 용산구 서빙고로 35 101동 102호,서울시티공인중개사사무소
11170,1117010200,용산구,용산동2가,45,1,"서울특별시 용산구 신흥로 54 , 2층 우측 코너",해방촌탑공인중개사사무소
11170,1117013200,용산구,동빙고동,7,18,서울특별시 용산구 장문로 14 ,천지인공인중개사사무소
11170,1117010100,용산구,후암동,255,14,서울특별시 용산구 두텁바위로 59-1 지층 E50호,오룸공인중개사사무소
11170,1117012800,용산구,한강로3가,16,85,서울특별시 용산구 이촌로 1 706호 (한강로3가),더리치공인중개사사무소
11170,1117013000,용산구,이태원동,118,34,서울특별시 용산구 이태원로 166 102호 5층,퍼스트공인중개사사무소
11680,1168010600,강남구,대치동,506,0,"서울특별시 강남구 삼성로 151 107호(대치동, 선경상가)",메인(538-3454)공인중개사사무소
11680,1168010600,강남구,대치동,316,0,"서울특별시 강남구 삼성로 212 비블럭 176호(대치동, 은마상가)",우리공인중개사사무소
11680,1168010600,강남구,대치동,511,0,"서울특별시 강남구 삼성로 150 170호(대치동, 한보종합상가)",금빛공인중개사사무소
11680,1168010600,강남구,대치동,917,15,"서울특별시 강남구 역삼로74길 28 102호(대치동, 한우리빌라)",미소공인중개사사무소
11680,1168011800,강남구,도곡동,944,13,서울특별시 강남구 도곡로4길 11 1층(도곡동),굿모닝공인중개사사무소
11680,1168011100,강남구,세곡동,99,8,서울특별시 강남구 밤고개로31길 9 16호(세곡동),자곡공인중개사사무소
11680,1168011400,강남구,일원동,735,0,"서울특별시 강남구 일원로 127 상가동 103호(일원동, 가람아파트)",고려부동산공인중개사사무소
11680,1168010600,강남구,대치동,1014,3,"서울특별시 강남구 도곡로78길 22 상가동 111호(대치동, 대치삼성아파트)",대치삼성(단지내)공인중개사사무소
11680,1168010500,강남구,삼성동,140,3,"서울특별시 강남구 선릉로 524 410호(삼성동, 선릉대림아크로텔)",장연공인중개사사무소
11680,1168010100,강남구,역삼동,756,13,서울특별시 강남구 선릉로 325 1층 7호(역삼동),정안공인중개사사무소
11680,1168010800,강남구,논현동,116,3,서울특별시 강남구 학동로45길 7 102호(논현동),웰컴공인중개사사무소
11680,1168010300,강남구,개포동,159,6,서울특별시 강남구 선릉로6길 17 102호(개포동),김경화공인중개사사무소
11680,1168011400,강남구,일원동,718,0,"서울특별시 강남구 일원로 120 110호(일원동,샘터마을상가동)",가이드(단지내)공인중개사사무소
11170,1117013000,용산구,이태원동,729,0,서울특별시 용산구 회나무로13길 9 303호,누리공인중개사사무소
11680,1168010300,강남구,개포동,172,0,서울특별시 강남구 선릉로 52 1층 좌측(101호)(개포동),키움공인중개사사무소
11680,1168010100,강남구,역삼동,757,0,"서울특별시 강남구 선릉로69길 19 상가동 106호(역삼동, 역삼래미안)",땡큐투공인중개사사무소
11680,1168010400,강남구,청담동,15,5,서울특별시 강남구 삼성로147길 34 1층(청담동),청담제일공인중개사사무소
11680,1168010800,강남구,논현동,64,14,서울특별시 강남구 논현로150길 40 1층 [101호](논현동),다올공인중개사사무소
11680,1168010500,강남구,삼성동,157,3,"서울특별시 강남구 삼성로 508 502호(삼성동, LG트윈텔2)",LG트윈텔공인중개사사무소
11680,1168011400,강남구,일원동,731,0,"서울특별시 강남구 광평로10길 6 상가동 109호(일원동, 한솔마을)",한솔부부공인중개사사무소
11680,1168010600,강남구,대치동,889,56,"서울특별시 강남구 테헤란로64길 14 102호(대치동, 더나인오피스텔)",더나인공인중개사사무소
11680,1168010700,강남구,신사동,638,5,서울특별시 강남구 압구정로 310 104호(신사동),동서공인중개사사무소
11680,1168010100,강남구,역삼동,776,24,서울특별시 강남구 도곡로25길 31 3층(역삼동),주식회사사람과도시부동산중개법인
11680,1168010500,강남구,삼성동,34,33,서울특별시 강남구 선릉로116길 7 1층(삼성동),강남코리아공인중개사사무소
11680,1168010300,강남구,개포동,1280,0,"서울특별시 강남구 선릉로 8 지1층 35호(개포동, 래미안블레스티지 근린생활시설)",스타공인중개사사무소
11680,1168011800,강남구,도곡동,963,0,"서울특별시 강남구 논현로 213 상가동 109호(도곡동, 역삼럭키아파트)",LG투자공인중개사사무소
11680,1168010400,강남구,청담동,12,20,서울특별시 강남구 도산대로78길 24 1층(청담동),소망공인중개사사무소
11680,1168010600,강남구,대치동,890,49,"서울특별시 강남구 테헤란로64길 9 지층 103호(대치동, 선릉역대우아이빌)",선릉역월드공인중개사사무소
11680,1168010300,강남구,개포동,187,0,"서울특별시 강남구 삼성로4길 17 5단지상가 104호(개포동, 개포주공아파트)",부부공인중개사사무소
11680,1168010600,강남구,대치동,511,0,"서울특별시 강남구 삼성로 150 102호(대치동, 한보종합상가)",연세공인중개사사무소
11680,1168010600,강남구,대치동,626,0,"서울특별시 강남구 남부순환로 2917 1층118호(대치동, 청실상가동)",선경부동산중개사무소
11680,1168010100,강남구,역삼동,824,25,"서울특별시 강남구 강남대로84길 33 B102호(역삼동, 대우디오빌플러스)",역삼공인중개사사무소
11680,1168010100,강남구,역삼동,735,11,"서울특별시 강남구 논현로87길 41 1층 111호(역삼동, 신일유토빌)",마당공인중개사사무소
11680,1168010800,강남구,논현동,100,19,서울특별시 강남구 도산대로50길 33 1층(논현동),성심공인중개사사무소
11680,1168010300,강남구,개포동,1178,9,서울특별시 강남구 논현로8길 52 1층[102호](개포동),더포레스타공인중개사사무소
